"MATRICULA","ANNO","CURSO","EVALUACION","SESION","MATERIA","CL_MATERIA","SUBGRUPO","NOTA","CODIGONOTA","OPCION","X_OFERTAMATRIG","X_CONVCENTRO","X_MATMATRICULA"
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Inglés II,31990,Matriculada,6,384,Idiomas,105522,66102,26776809
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Historia de España,31984,Matriculada,8,388,Comunes,105522,66102,26776806
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Economía de la empresa,32030,Matriculada,9,390,Modalidad,105522,66102,26776810
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Lengua castellana y literatura II,31988,Matriculada,8,388,Comunes,105522,66102,26776808
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Literatura universal,32040,Matriculada,9,390,Modalidad,105522,66102,26776811
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Historia de España,31984,Matriculada,7,386,Comunes,105522,67134,26776806
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Lengua castellana y literatura II,31988,Matriculada,9,390,Comunes,105522,67134,26776808
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,9,390,Modalidad,105522,67134,26776812
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Literatura universal,32040,Matriculada,9,390,Modalidad,105522,67134,26776811
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Inglés II,31990,Matriculada,7,386,Idiomas,105522,62772,26776809
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Literatura universal,32040,Matriculada,,,Modalidad,105522,67196,26776811
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Fundamentos de administración y gestión,32190,Matriculada,,,Optativas,105522,67196,26778327
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,,,Modalidad,105522,67196,26776812
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Historia de la filosofía,31986,Matriculada,,,Comunes,105522,67196,26776807
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Lengua castellana y literatura II,31988,Matriculada,,,Comunes,105522,67196,26776808
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Economía de la empresa,32030,Matriculada,,,Modalidad,105522,67196,26776810
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Historia de España,31984,Matriculada,,,Comunes,105522,67196,26776806
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Recuperación de la 1ª Evaluación,,Inglés II,31990,Matriculada,,,Idiomas,105522,67196,26776809
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Literatura universal,32040,Matriculada,,,Modalidad,105522,63819,26776811
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Fundamentos de administración y gestión,32190,Matriculada,,,Optativas,105522,63819,26778327
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,,,Modalidad,105522,63819,26776812
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Historia de la filosofía,31986,Matriculada,,,Comunes,105522,63819,26776807
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Lengua castellana y literatura II,31988,Matriculada,,,Comunes,105522,63819,26776808
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Economía de la empresa,32030,Matriculada,,,Modalidad,105522,63819,26776810
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Historia de España,31984,Matriculada,,,Comunes,105522,63819,26776806
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Extraordinaria,,Inglés II,31990,Matriculada,,,Idiomas,105522,63819,26776809
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Literatura universal,32040,Matriculada,10,392,Modalidad,105522,62772,26776811
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Fundamentos de administración y gestión,32190,Matriculada,10,392,Optativas,105522,62772,26778327
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,9,390,Modalidad,105522,62772,26776812
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Historia de la filosofía,31986,Matriculada,9,390,Comunes,105522,62772,26776807
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Lengua castellana y literatura II,31988,Matriculada,9,390,Comunes,105522,62772,26776808
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Economía de la empresa,32030,Matriculada,9,390,Modalidad,105522,62772,26776810
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Ordinaria,22/05/2014,Historia de España,31984,Matriculada,8,388,Comunes,105522,62772,26776806
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Fundamentos de administración y gestión,32190,Matriculada,7,386,Optativas,105522,67134,26778327
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Historia de la filosofía,31986,Matriculada,8,388,Comunes,105522,67134,26776807
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Economía de la empresa,32030,Matriculada,5,382,Modalidad,105522,67134,26776810
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Segunda Evaluación,,Inglés II,31990,Matriculada,7,386,Idiomas,105522,67134,26776809
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Fundamentos de administración y gestión,32190,Matriculada,10,392,Optativas,105522,66102,26778327
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Matemáticas aplicadas a las ciencias sociales II,32042,Matriculada,9,390,Modalidad,105522,66102,26776812
3857445,2013,2º de Bachillerato (Humanidades y Ciencias Sociales),Primera Evaluación,,Historia de la filosofía,31986,Matriculada,8,388,Comunes,105522,66102,26776807
3857672,2013,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Notable-7,294,Comunes,104719,66102,26778401
3857672,2013,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Insuficiente-4,288,Idiomas,104719,66102,26778402
3857672,2013,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Notable-7,294,Comunes,104719,66102,26778404
3857672,2013,3º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Bien-6,292,Comunes,104719,66102,26778398
3857672,2013,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Notable-8,296,Comunes,104719,66102,26778405
3857672,2013,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Sobresaliente-10,300,Comunes,104719,66102,26778400
3857672,2013,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Notable-7,294,Ciencias de la Naturaleza,104719,66102,26778396
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Inglés,29455,Matriculada,,,Idiomas,104719,67825,26778402
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,,,Comunes,104719,67825,26778398
3857672,2013,3º de ESO,Segunda Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Notable-7,294,Comunes,104719,67134,26778401
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Biología y Geología,29443,Matriculada,,,Ciencias de la Naturaleza,104719,67825,26778396
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Física y Química,29445,Matriculada,,,Ciencias de la Naturaleza,104719,67825,26778397
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Educación Plástica y Visual,29451,Matriculada,,,Comunes,104719,67825,26778400
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Francés (Segundo Idioma),29465,Matriculada,,,Optativas,104719,67825,26778406
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Tecnologías,29463,Matriculada,,,Comunes,104719,67825,26778405
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Educación Física,29449,Matriculada,,,Comunes,104719,67825,26778399
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Matemáticas,29459,Matriculada,,,Comunes,104719,67825,26778403
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Religión Católica,29471,Matriculada,,,Religión,104719,67825,26778407
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Matemáticas,29459,Matriculada,,,Comunes,104719,67196,26778403
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Religión Católica,29471,Matriculada,,,Religión,104719,67196,26778407
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,,,Comunes,104719,67196,26778398
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Música,29461,Matriculada,,,Comunes,104719,67196,26778404
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Inglés,29455,Matriculada,,,Idiomas,104719,67196,26778402
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,,,Comunes,104719,67196,26778401
3857672,2013,3º de ESO,Segunda Evaluación,,Biología y Geología,29443,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,67134,26778396
3857672,2013,3º de ESO,Segunda Evaluación,,Física y Química,29445,Matriculada,Bien-6,292,Ciencias de la Naturaleza,104719,67134,26778397
3857672,2013,3º de ESO,Segunda Evaluación,,Educación Plástica y Visual,29451,Matriculada,Sobresaliente-10,300,Comunes,104719,67134,26778400
3857672,2013,3º de ESO,Segunda Evaluación,,Francés (Segundo Idioma),29465,Matriculada,Notable-7,294,Optativas,104719,67134,26778406
3857672,2013,3º de ESO,Segunda Evaluación,,Tecnologías,29463,Matriculada,Bien-6,292,Comunes,104719,67134,26778405
3857672,2013,3º de ESO,Segunda Evaluación,,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,67134,26778399
3857672,2013,3º de ESO,Segunda Evaluación,,Matemáticas,29459,Matriculada,Notable-7,294,Comunes,104719,67134,26778403
3857672,2013,3º de ESO,Segunda Evaluación,,Religión Católica,29471,Matriculada,Sobresaliente-9,298,Religión,104719,67134,26778407
3857672,2013,3º de ESO,Segunda Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-4,288,Comunes,104719,67134,26778398
3857672,2013,3º de ESO,Segunda Evaluación,,Música,29461,Matriculada,Notable-8,296,Comunes,104719,67134,26778404
3857672,2013,3º de ESO,Segunda Evaluación,,Inglés,29455,Matriculada,Notable-7,294,Idiomas,104719,67134,26778402
3857672,2013,3º de ESO,Extraordinaria,,Educación Física,29449,Matriculada,,,Comunes,104719,63819,26778399
3857672,2013,3º de ESO,Extraordinaria,,Matemáticas,29459,Matriculada,,,Comunes,104719,63819,26778403
3857672,2013,3º de ESO,Extraordinaria,,Religión Católica,29471,Matriculada,,,Religión,104719,63819,26778407
3857672,2013,3º de ESO,Extraordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,,,Comunes,104719,63819,26778398
3857672,2013,3º de ESO,Extraordinaria,,Música,29461,Matriculada,,,Comunes,104719,63819,26778404
3857672,2013,3º de ESO,Extraordinaria,,Inglés,29455,Matriculada,,,Idiomas,104719,63819,26778402
3857672,2013,3º de ESO,Extraordinaria,,Lengua Castellana y Literatura,29453,Matriculada,,,Comunes,104719,63819,26778401
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Biología y Geología,29443,Matriculada,Bien-6,292,Ciencias de la Naturaleza,104719,62772,26778396
3857672,2013,3º de ESO,Ordinaria,,Física y Química,29445,Matriculada,,,Ciencias de la Naturaleza,104719,62772,26778397
3857672,2013,3º de ESO,Extraordinaria,,Biología y Geología,29443,Matriculada,,,Ciencias de la Naturaleza,104719,63819,26778396
3857672,2013,3º de ESO,Extraordinaria,,Física y Química,29445,Matriculada,,,Ciencias de la Naturaleza,104719,63819,26778397
3857672,2013,3º de ESO,Extraordinaria,,Educación Plástica y Visual,29451,Matriculada,,,Comunes,104719,63819,26778400
3857672,2013,3º de ESO,Extraordinaria,,Francés (Segundo Idioma),29465,Matriculada,,,Optativas,104719,63819,26778406
3857672,2013,3º de ESO,Extraordinaria,,Tecnologías,29463,Matriculada,,,Comunes,104719,63819,26778405
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Educación Plástica y Visual,29451,Matriculada,Sobresaliente-10,300,Comunes,104719,62772,26778400
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Francés (Segundo Idioma),29465,Matriculada,Sobresaliente-9,298,Optativas,104719,62772,26778406
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Tecnologías,29463,Matriculada,Notable-8,296,Comunes,104719,62772,26778405
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,62772,26778399
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Matemáticas,29459,Matriculada,Notable-8,296,Comunes,104719,62772,26778403
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Religión Católica,29471,Matriculada,Sobresaliente-9,298,Religión,104719,62772,26778407
3857672,2013,3º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,,,Comunes,104719,62772,26778398
3857672,2013,3º de ESO,Ordinaria,,Música,29461,Matriculada,,,Comunes,104719,62772,26778404
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Inglés,29455,Matriculada,Suficiente-5,290,Idiomas,104719,62772,26778402
3857672,2013,3º de ESO,Ordinaria,18/06/2014,Lengua Castellana y Literatura,29453,Matriculada,Notable-7,294,Comunes,104719,62772,26778401
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Biología y Geología,29443,Matriculada,,,Ciencias de la Naturaleza,104719,67196,26778396
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Física y Química,29445,Matriculada,,,Ciencias de la Naturaleza,104719,67196,26778397
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Educación Plástica y Visual,29451,Matriculada,,,Comunes,104719,67196,26778400
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Francés (Segundo Idioma),29465,Matriculada,,,Optativas,104719,67196,26778406
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Tecnologías,29463,Matriculada,,,Comunes,104719,67196,26778405
3857672,2013,3º de ESO,Recuperación de la 1ª Evaluación,,Educación Física,29449,Matriculada,,,Comunes,104719,67196,26778399
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Música,29461,Matriculada,,,Comunes,104719,67825,26778404
3857672,2013,3º de ESO,Recuperación de la Segunda Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,,,Comunes,104719,67825,26778401
3857672,2013,3º de ESO,Primera Evaluación,,Física y Química,29445,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,66102,26778397
3857672,2013,3º de ESO,Primera Evaluación,,Francés (Segundo Idioma),29465,Matriculada,Sobresaliente-9,298,Optativas,104719,66102,26778406
3857672,2013,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,66102,26778399
3857672,2013,3º de ESO,Primera Evaluación,,Matemáticas,29459,Matriculada,Bien-6,292,Comunes,104719,66102,26778403
3857672,2013,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Sobresaliente-9,298,Religión,104719,66102,26778407
3863415,2013,2º de ESO,Primera Evaluación,,Ciencias de la Naturaleza,30100,Matriculada,Bien-6,292,Comunes,104717,66102,26814403
3863415,2013,2º de ESO,Ordinaria,18/06/2014,Ciencias de la Naturaleza,30100,Matriculada,Notable-7,294,Comunes,104717,62772,26814403
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Historia y Cultura de las Religiones,30140,Matriculada,,,Religión,104717,67196,26814412
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,,,Comunes,104717,67196,26814406
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Francés (Segundo Idioma),30122,Matriculada,,,Optativas,104717,67196,26814411
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Música,30120,Matriculada,,,Educación Plástica y Visual - Música,104717,67196,26815713
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Matemáticas,30118,Matriculada,,,Comunes,104717,67196,26814410
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Inglés,30112,Matriculada,,,Idiomas,104717,67196,26814409
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Lengua Castellana y Literatura,30110,Matriculada,,,Comunes,104717,67196,26814408
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Educación Física,30104,Matriculada,,,Comunes,104717,67196,26814405
3863415,2013,2º de ESO,Extraordinaria,,Francés (Segundo Idioma),30122,Matriculada,,,Optativas,104717,63819,26814411
3863415,2013,2º de ESO,Extraordinaria,,Música,30120,Matriculada,,,Educación Plástica y Visual - Música,104717,63819,26815713
3863415,2013,2º de ESO,Extraordinaria,,Matemáticas,30118,Matriculada,,,Comunes,104717,63819,26814410
3863415,2013,2º de ESO,Extraordinaria,,Inglés,30112,Matriculada,,,Idiomas,104717,63819,26814409
3863415,2013,2º de ESO,Extraordinaria,,Lengua Castellana y Literatura,30110,Matriculada,,,Comunes,104717,63819,26814408
3863415,2013,2º de ESO,Extraordinaria,,Educación Física,30104,Matriculada,,,Comunes,104717,63819,26814405
3863415,2013,2º de ESO,Extraordinaria,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,,,Comunes,104717,63819,26814404
3863415,2013,2º de ESO,Extraordinaria,,Ciencias de la Naturaleza,30100,Matriculada,,,Comunes,104717,63819,26814403
3863415,2013,2º de ESO,Ordinaria,18/06/2014,Historia y Cultura de las Religiones,30140,Matriculada,Sobresaliente-10,300,Religión,104717,62772,26814412
3863415,2013,2º de ESO,Extraordinaria,,Historia y Cultura de las Religiones,30140,Matriculada,,,Religión,104717,63819,26814412
3863415,2013,2º de ESO,Extraordinaria,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,,,Comunes,104717,63819,26814406
3863415,2013,2º de ESO,Ordinaria,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,,,Comunes,104717,62772,26814406
3863415,2013,2º de ESO,Ordinaria,18/06/2014,Francés (Segundo Idioma),30122,Matriculada,Notable-8,296,Optativas,104717,62772,26814411
3863415,2013,2º de ESO,Ordinaria,,Música,30120,Matriculada,,,Educación Plástica y Visual - Música,104717,62772,26815713
3863415,2013,2º de ESO,Ordinaria,18/06/2014,Matemáticas,30118,Matriculada,Sobresaliente-10,300,Comunes,104717,62772,26814410
3863415,2013,2º de ESO,Ordinaria,18/06/2014,Inglés,30112,Matriculada,Notable-7,294,Idiomas,104717,62772,26814409
3863415,2013,2º de ESO,Ordinaria,,Lengua Castellana y Literatura,30110,Matriculada,,,Comunes,104717,62772,26814408
3863415,2013,2º de ESO,Ordinaria,18/06/2014,Educación Física,30104,Matriculada,Notable-7,294,Comunes,104717,62772,26814405
3863415,2013,2º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,,,Comunes,104717,62772,26814404
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,,,Comunes,104717,67196,26814404
3863415,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Ciencias de la Naturaleza,30100,Matriculada,,,Comunes,104717,67196,26814403
3863415,2013,2º de ESO,Segunda Evaluación,,Historia y Cultura de las Religiones,30140,Matriculada,Notable-8,296,Religión,104717,67134,26814412
3863415,2013,2º de ESO,Segunda Evaluación,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,Notable-7,294,Comunes,104717,67134,26814406
3863415,2013,2º de ESO,Segunda Evaluación,,Francés (Segundo Idioma),30122,Matriculada,Notable-8,296,Optativas,104717,67134,26814411
3863415,2013,2º de ESO,Segunda Evaluación,,Música,30120,Matriculada,Notable-8,296,Educación Plástica y Visual - Música,104717,67134,26815713
3863415,2013,2º de ESO,Segunda Evaluación,,Matemáticas,30118,Matriculada,Notable-8,296,Comunes,104717,67134,26814410
3863415,2013,2º de ESO,Segunda Evaluación,,Inglés,30112,Matriculada,Bien-6,292,Idiomas,104717,67134,26814409
3863415,2013,2º de ESO,Segunda Evaluación,,Lengua Castellana y Literatura,30110,Matriculada,Notable-7,294,Comunes,104717,67134,26814408
3863415,2013,2º de ESO,Segunda Evaluación,,Educación Física,30104,Matriculada,Notable-7,294,Comunes,104717,67134,26814405
3863415,2013,2º de ESO,Segunda Evaluación,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,Insuficiente-3,286,Comunes,104717,67134,26814404
3863415,2013,2º de ESO,Segunda Evaluación,,Ciencias de la Naturaleza,30100,Matriculada,Bien-6,292,Comunes,104717,67134,26814403
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Historia y Cultura de las Religiones,30140,Matriculada,,,Religión,104717,67825,26814412
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,,,Comunes,104717,67825,26814406
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Francés (Segundo Idioma),30122,Matriculada,,,Optativas,104717,67825,26814411
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Música,30120,Matriculada,,,Educación Plástica y Visual - Música,104717,67825,26815713
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Matemáticas,30118,Matriculada,,,Comunes,104717,67825,26814410
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Inglés,30112,Matriculada,,,Idiomas,104717,67825,26814409
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Lengua Castellana y Literatura,30110,Matriculada,,,Comunes,104717,67825,26814408
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Educación Física,30104,Matriculada,,,Comunes,104717,67825,26814405
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,,,Comunes,104717,67825,26814404
3863415,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Ciencias de la Naturaleza,30100,Matriculada,,,Comunes,104717,67825,26814403
3863415,2013,2º de ESO,Primera Evaluación,,Historia y Cultura de las Religiones,30140,Matriculada,Sobresaliente-10,300,Religión,104717,66102,26814412
3863415,2013,2º de ESO,Primera Evaluación,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,Sobresaliente-9,298,Comunes,104717,66102,26814406
3863415,2013,2º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,30110,Matriculada,Notable-7,294,Comunes,104717,66102,26814408
3863415,2013,2º de ESO,Primera Evaluación,,Inglés,30112,Matriculada,Notable-7,294,Idiomas,104717,66102,26814409
3863415,2013,2º de ESO,Primera Evaluación,,Matemáticas,30118,Matriculada,Sobresaliente-9,298,Comunes,104717,66102,26814410
3863415,2013,2º de ESO,Primera Evaluación,,Francés (Segundo Idioma),30122,Matriculada,Notable-8,296,Optativas,104717,66102,26814411
3863415,2013,2º de ESO,Primera Evaluación,,Música,30120,Matriculada,Notable-8,296,Educación Plástica y Visual - Música,104717,66102,26815713
3863415,2013,2º de ESO,Primera Evaluación,,Educación Física,30104,Matriculada,Notable-7,294,Comunes,104717,66102,26814405
3863415,2013,2º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,Insuficiente-4,288,Comunes,104717,66102,26814404
3863417,2013,2º de ESO,Primera Evaluación,,Ciencias de la Naturaleza,30100,Matriculada,Suficiente-5,290,Comunes,104717,66102,26814418
3863417,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Lengua Castellana y Literatura,30110,Matriculada,,,Comunes,104717,67196,26814423
3863417,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Educación Física,30104,Matriculada,,,Comunes,104717,67196,26814420
3863417,2013,2º de ESO,Recuperación de la 1ª Evaluación,,"Ciencias Sociales, Geografía e Historia",30102,Matriculada,,,Comunes,104717,67196,26814419
3863417,2013,2º de ESO,Recuperación de la 1ª Evaluación,,Ciencias de la Naturaleza,30100,Matriculada,,,Comunes,104717,67196,26814418
3863417,2013,2º de ESO,Segunda Evaluación,,Historia y Cultura de las Religiones,30140,Matriculada,Sobresaliente-9,298,Religión,104717,67134,26814427
3863417,2013,2º de ESO,Segunda Evaluación,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,Notable-8,296,Comunes,104717,67134,26814421
3863417,2013,2º de ESO,Segunda Evaluación,,Francés (Segundo Idioma),30122,Matriculada,Suficiente-5,290,Optativas,104717,67134,26814426
3863417,2013,2º de ESO,Segunda Evaluación,,Música,30120,Matriculada,Notable-7,294,Educación Plástica y Visual - Música,104717,67134,26840681
3863417,2013,2º de ESO,Recuperación de la Segunda Evaluación,,Música,30120,Matriculada,,,Educación Plástica y Visual - Música,104717,67825,26840681
3863417,2013,2º de ESO,Extraordinaria,,Ciencias de la Naturaleza,30100,Matriculada,,,Comunes,104717,63819,26814418
3863417,2013,2º de ESO,Ordinaria,18/06/2014,Historia y Cultura de las Religiones,30140,Matriculada,Sobresaliente-10,300,Religión,104717,62772,26814427
3863417,2013,2º de ESO,Ordinaria,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,,,Comunes,104717,62772,26814421
3863417,2013,2º de ESO,Ordinaria,18/06/2014,Francés (Segundo Idioma),30122,Matriculada,Suficiente-5,290,Optativas,104717,62772,26814426
3863417,2013,2º de ESO,Ordinaria,,Música,30120,Matriculada,,,Educación Plástica y Visual - Música,104717,62772,26840681
3863417,2013,2º de ESO,Ordinaria,18/06/2014,Matemáticas,30118,Matriculada,Suficiente-5,290,Comunes,104717,62772,26814425
3863417,2013,2º de ESO,Ordinaria,18/06/2014,Inglés,30112,Matriculada,Suficiente-5,290,Idiomas,104717,62772,26814424
3863417,2013,2º de ESO,Ordinaria,,Lengua Castellana y Literatura,30110,Matriculada,,,Comunes,104717,62772,26814423
3863417,2013,2º de ESO,Ordinaria,18/06/2014,Educación Física,30104,Matriculada,Bien-6,292,Comunes,104717,62772,26814420
3863417,2013,2º de ESO,Extraordinaria,,Historia y Cultura de las Religiones,30140,Matriculada,,,Religión,104717,63819,26814427
3863417,2013,2º de ESO,Extraordinaria,,Educación para la ciudadanía y los derechos humanos,30106,Matriculada,,,Comunes,104717,63819,26814421
3863417,2013,2º de ESO,Extraordinaria,,Francés (Segundo Idioma),30122,Matriculada,,,Optativas,104717,63819,26814426
3863417,2013,2º de ESO,Extraordinaria,,Música,30120,Matriculada,,,Educación Plástica y Visual - Música,104717,63819,26840681
